Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band,Predicted_Claim_Frequency,Predicted_Claim_Severity,Technical_Premium
P004843,Headphones,Beats,20.0,24,Argos,South East,30,Marketplace,0,0.0,7.98,26-35,0.3739377844326521,77.8211579175051,29.1002713736554
P004844,Laptop,Dell,417.44,12,Currys,Wales,58,Online,0,0.0,34.33,56-65,0.1653941260992933,77.8211579175051,12.871162405800856
P004845,Laptop,Apple,426.37,24,John Lewis,Wales,39,Marketplace,1,150.1,34.8,36-45,0.2758853147488596,127.1281916113901,35.07280115616169
P004846,TV,Samsung,228.2,12,Currys,North West,39,Marketplace,0,0.0,23.71,36-45,0.1994127188422181,77.8211579175051,15.5185286837793
P004847,Tablet,Amazon,102.33,24,AO.com,North West,56,Marketplace,0,0.0,11.13,56-65,0.1373999801791912,77.8211579175051,10.69262555538691
P004848,TV,Panasonic,176.4,12,AO.com,South East,25,Marketplace,0,0.0,20.05,18-25,0.3215328163457819,77.8211579175051,25.022056076505258
P004849,TV,LG,186.79,12,Argos,South East,32,Online,0,0.0,15.29,26-35,0.2847189032734548,77.8211579175051,22.157154733742384
P004850,Washing Machine,LG,186.18,36,John Lewis,Scotland,37,Online,0,0.0,18.09,36-45,0.1987237517236056,77.8211579175051,15.464912464841788
P004851,Tablet,Samsung,213.28,12,Argos,London,22,Marketplace,0,0.0,21.29,18-25,0.4648665224240843,77.8211579175051,36.1764510521261
P004852,TV,Samsung,255.14,36,Amazon UK,North West,34,In-store,0,0.0,25.64,26-35,0.2562273097044976,77.8211579175051,19.939905931291193
P004853,Headphones,Bose,210.17,12,John Lewis,Scotland,34,Online,0,0.0,23.12,26-35,0.3151203120778576,77.8211579175051,24.52302756922445
P004854,Tablet,Amazon,28.72,12,Amazon UK,Scotland,57,In-store,0,0.0,4.09,56-65,0.1693981048227132,77.8211579175051,13.182756666334447
P004855,Laptop,Dell,461.37,12,John Lewis,North West,21,Online,0,0.0,35.98,18-25,0.3601648113470768,77.8211579175051,28.028442660169297
P004856,Charger,Belkin,378.94,12,John Lewis,North West,38,Marketplace,0,0.0,35.2,36-45,0.2086829702600321,77.8211579175051,16.23995038329998
P004857,TV,LG,121.32,36,Amazon UK,Scotland,50,Online,0,0.0,15.47,46-55,0.1795734149019054,77.8211579175051,13.974611078866845
P004858,Tablet,Apple,177.11,36,Amazon UK,North West,21,Online,0,0.0,14.3,18-25,0.2848931794333319,77.8211579175051,22.170717106301442
P004859,Laptop,Dell,484.66,12,John Lewis,North West,37,Marketplace,0,0.0,44.41,36-45,0.2577259242422266,77.8211579175051,20.056529849889277
P004860,Charger,Apple,234.41,12,Amazon UK,South East,39,Online,1,77.0,20.17,36-45,0.2734493798130658,57.573036080797245,15.743311010249265
P004861,TV,Samsung,138.15,36,AO.com,South East,69,Marketplace,0,0.0,7.68,66+,0.0832494779342281,77.8211579175051,6.478570768869422
P004862,Headphones,Bose,292.35,12,Amazon UK,Scotland,38,Marketplace,0,0.0,30.71,36-45,0.2828919792751551,77.8211579175051,22.014981392767424
P004863,Washing Machine,Whirlpool,61.54,36,Amazon UK,South East,45,Online,1,30.4,8.1,36-45,0.2518688077071379,62.99706674895656,15.86699609110667
P004864,TV,Panasonic,149.3,24,Argos,Wales,29,Marketplace,1,64.72,10.6,26-35,0.2994440574342183,56.86260027694475,17.02716774318844
P004865,Headphones,Bose,88.6,24,John Lewis,Scotland,45,In-store,0,0.0,16.37,36-45,0.2607515184078678,77.8211579175051,20.29198509124792
P004866,TV,LG,142.68,24,AO.com,West Midlands,27,In-store,0,0.0,18.46,26-35,0.2721771008220021,77.8211579175051,21.18113714459773
P004867,Phone,OnePlus,242.7,24,AO.com,North West,50,Online,0,0.0,21.48,46-55,0.1849411670393406,77.8211579175051,14.392335765616215
P004868,Laptop,Dell,573.99,36,John Lewis,West Midlands,55,Online,0,0.0,42.77,46-55,0.2244019772894448,77.8211579175051,17.463221711642277
P004869,Headphones,Sony,119.7,24,Argos,South East,37,Marketplace,1,55.71,11.43,36-45,0.2942332921798509,65.24548595556499,19.19739413258011
P004870,Laptop,HP,340.94,36,Currys,South East,61,In-store,0,0.0,31.83,56-65,0.21359528770787,77.8211579175051,16.622232615149088
P004871,Tablet,Samsung,126.6,12,AO.com,West Midlands,46,Online,0,0.0,10.98,46-55,0.2290609341286958,77.8211579175051,17.82578712756047
P004872,Laptop,Dell,311.44,12,Amazon UK,London,21,Online,0,0.0,27.05,18-25,0.4353782514008239,77.8211579175051,33.88163965611076
P004873,Tablet,Samsung,165.11,12,John Lewis,West Midlands,65,Marketplace,0,0.0,15.87,56-65,0.1817894567685195,77.8211579175051,14.147066022920422
P004874,TV,Sony,282.86,24,Amazon UK,South East,44,In-store,0,0.0,21.78,36-45,0.2636110826889542,77.8211579175051,20.5145196947416
P004875,Headphones,Beats,203.76,12,AO.com,Scotland,60,In-store,0,0.0,21.73,56-65,0.1678764633621849,77.8211579175051,13.06434076594085
P004876,Headphones,Sony,221.24,36,Currys,London,56,Marketplace,0,0.0,20.5,56-65,0.1731314710426756,77.8211579175051,13.47329154850202
P004877,TV,Panasonic,227.55,24,Argos,South East,69,Marketplace,0,0.0,16.36,66+,0.1075053914095712,77.8211579175051,8.366194041867438
P004878,Tablet,Samsung,142.2,24,John Lewis,Scotland,41,Online,0,0.0,12.18,36-45,0.2893044971642497,77.8211579175051,22.514010960063484
P004879,Headphones,Bose,192.76,36,Currys,North West,44,Online,0,0.0,21.62,36-45,0.2457874806981347,77.8211579175051,19.127466349555277
P004880,Refrigerator,Whirlpool,265.3,36,Argos,West Midlands,32,Online,1,101.93,25.77,26-35,0.3668388436839807,65.60769306556752,24.067450260946305
P004881,Headphones,Beats,199.75,36,AO.com,Wales,60,Marketplace,0,0.0,17.6,56-65,0.1518410463534925,77.8211579175051,11.816446046634352
P004882,Refrigerator,Samsung,393.52,24,John Lewis,Wales,60,In-store,0,0.0,30.16,56-65,0.1178755905944559,77.8211579175051,9.173214950270332
P004883,Phone,OnePlus,405.81,24,John Lewis,Scotland,65,Marketplace,0,0.0,29.31,56-65,0.1621826730895046,77.8211579175051,12.621243413981443
P004884,Tablet,Samsung,27.15,36,Argos,Wales,32,In-store,1,20.0,2.51,26-35,0.3757043456406878,48.8611917834729,18.357362086233834
P004885,Tablet,Amazon,224.36,36,Currys,Wales,43,Marketplace,0,0.0,22.57,36-45,0.2465654983497656,77.8211579175051,19.188012584085453
P004886,Tablet,Amazon,192.74,24,Amazon UK,Wales,35,Marketplace,0,0.0,19.44,26-35,0.3135791677015173,77.8211579175051,24.403093929339594
P004887,TV,Panasonic,42.95,36,AO.com,South East,66,Online,0,0.0,10.22,66+,0.0937651816198662,77.8211579175051,7.296915006003155
P004888,Tablet,Amazon,142.83,24,AO.com,London,44,In-store,0,0.0,15.04,36-45,0.2534838925527174,77.8211579175051,19.726410031888918
P004889,Charger,Belkin,137.57,12,Currys,Wales,35,Marketplace,1,36.19,19.4,26-35,0.2774778324148531,62.78887196507026,17.42252009264143
P004890,Phone,Apple,435.86,36,AO.com,Scotland,64,Marketplace,0,0.0,34.28,56-65,0.1193808424789026,77.8211579175051,9.29035539487548
P004891,Refrigerator,Whirlpool,102.24,24,John Lewis,Wales,59,Marketplace,0,0.0,15.24,56-65,0.1435418500083477,77.8211579175051,11.17059297727046
P004892,TV,LG,144.9,12,Amazon UK,North West,36,Online,1,36.56,17.62,36-45,0.2093625275353718,67.75572269923208,14.185509359296992
P004893,Tablet,Samsung,195.32,12,Amazon UK,London,26,In-store,0,0.0,25.93,26-35,0.4001403785062521,77.8211579175051,31.13938758490531
P004894,Phone,Samsung,389.95,24,Argos,West Midlands,22,Marketplace,0,0.0,33.96,18-25,0.4638511072418471,77.8211579175051,36.097430266877375
P004895,Headphones,Bose,264.66,24,John Lewis,North West,64,In-store,0,0.0,21.48,56-65,0.1425219040979649,77.8211579175051,11.091219605511244
P004896,Headphones,Sony,178.84,12,Argos,Wales,31,Marketplace,0,0.0,22.11,26-35,0.3423077958944308,77.8211579175051,26.638789040693602
P004897,Phone,Samsung,511.75,12,Argos,Scotland,41,In-store,0,0.0,46.16,36-45,0.3223202175819082,77.8211579175051,25.083332552446283
P004898,Tablet,Apple,113.5,24,AO.com,Scotland,47,Online,0,0.0,16.43,46-55,0.1563979018999605,77.8211579175051,12.171065821723298
P004899,Laptop,Dell,505.89,36,Amazon UK,Wales,66,Marketplace,0,0.0,41.27,66+,0.1191404733026215,77.8211579175051,9.271649587249609
P004900,Laptop,Lenovo,409.89,36,Amazon UK,North West,19,Online,1,182.76,33.0,18-25,0.4477895648911603,121.68294877485012,54.48835468656348
P004901,Headphones,Sony,224.55,24,AO.com,Scotland,50,Online,0,0.0,22.39,46-55,0.2051699492449058,77.8211579175051,15.966563020114322
P004902,Washing Machine,Bosch,83.34,36,John Lewis,London,28,In-store,1,40.63,10.01,26-35,0.3401533613862321,60.04945390387688,20.42602359481132
P004903,Washing Machine,Whirlpool,167.61,24,Currys,London,56,Marketplace,0,0.0,11.94,56-65,0.1538637183171683,77.8211579175051,11.973852720934877
P004904,Refrigerator,Whirlpool,243.91,24,John Lewis,South East,54,Online,1,68.37,24.35,46-55,0.1936166511734415,67.7115580523307,13.110085115828348
P004905,Refrigerator,Samsung,375.78,24,John Lewis,Wales,48,In-store,1,91.3,29.02,46-55,0.1514976195511714,53.815298493074046,8.15288961713646
P004906,Headphones,Bose,291.82,24,Amazon UK,North West,45,Marketplace,0,0.0,31.17,36-45,0.2560161947991053,77.8211579175051,19.923476724899924
P004907,Washing Machine,LG,157.03,36,Argos,Scotland,59,Marketplace,0,0.0,8.72,56-65,0.1365799111063597,77.8211579175051,10.628806830566827
P004908,Refrigerator,Samsung,29.33,24,AO.com,West Midlands,48,In-store,0,0.0,11.4,46-55,0.1691043258218744,77.8211579175051,13.159894444317324
P004909,Refrigerator,Whirlpool,188.68,24,Currys,Scotland,19,In-store,1,56.68,9.0,18-25,0.3960392233895329,58.6379131377756,23.222913580267537
P004910,Refrigerator,Bosch,195.04,12,AO.com,London,53,Online,1,69.26,20.49,46-55,0.2250038951019199,81.61641375276922,18.364010998622977
P004911,Laptop,Apple,571.51,24,Amazon UK,Scotland,49,Marketplace,0,0.0,44.9,46-55,0.2568697058852657,77.8211579175051,19.98989794592035
P004912,Phone,OnePlus,542.36,36,Currys,West Midlands,60,In-store,0,0.0,41.43,56-65,0.1793954539422373,77.8211579175051,13.960761950921363
P004913,Phone,Samsung,554.61,36,Argos,North West,55,Marketplace,1,134.85,42.96,46-55,0.2241127577253346,111.70280799293758,25.034024344960788
P004914,TV,LG,466.46,36,John Lewis,South East,58,In-store,0,0.0,43.28,56-65,0.1265859957233958,77.8211579175051,9.85106876333501
P004915,TV,Sony,191.18,12,John Lewis,Scotland,65,Online,0,0.0,22.1,56-65,0.1462659299402228,77.8211579175051,11.382584031828817
P004916,TV,Sony,218.82,36,Currys,Wales,32,Marketplace,0,0.0,25.82,26-35,0.2950280623998776,77.8211579175051,22.959425434116426
P004917,Tablet,Amazon,359.94,36,Argos,London,47,Online,1,129.74,32.23,46-55,0.2178668651643665,71.14493832048453,15.500124684196175
P004918,Headphones,Bose,260.7,24,Currys,South East,61,Online,0,0.0,21.4,56-65,0.1592576222491937,77.8211579175051,12.393612570620878
P004919,Washing Machine,Bosch,269.86,12,Currys,Wales,47,Marketplace,0,0.0,25.71,46-55,0.2062242772165866,77.8211579175051,16.048612043695336
P004920,TV,Sony,114.34,12,AO.com,North West,46,Online,0,0.0,12.6,46-55,0.1688543855305346,77.8211579175051,13.140443801435023
P004921,Phone,Samsung,478.45,24,Amazon UK,North West,62,Online,1,38.48,36.77,56-65,0.1679604475609703,102.5986155435309,17.232509385827374
P004922,Washing Machine,LG,196.31,24,AO.com,North West,35,Online,0,0.0,18.62,26-35,0.220640007494473,77.8211579175051,17.170460866146893
P004923,TV,Panasonic,246.25,36,Amazon UK,Wales,65,Online,0,0.0,23.37,56-65,0.1409284872677627,77.8211579175051,10.967218062739668
P004924,TV,LG,278.14,24,Argos,Wales,24,Marketplace,1,71.62,23.69,18-25,0.3105060175842303,63.945683451658326,19.855519510276245
P004925,Refrigerator,Bosch,213.02,36,Amazon UK,North West,20,In-store,0,0.0,20.91,18-25,0.4200278202834636,77.8211579175051,32.68705133202487
P004926,TV,LG,298.7,24,John Lewis,North West,27,Online,1,105.82,32.89,26-35,0.2360993246001002,63.1117160755476,14.900633539790073
P004927,Refrigerator,Samsung,85.67,36,AO.com,North West,44,In-store,0,0.0,8.66,36-45,0.1918430698687628,77.8211579175051,14.929449835635955
P004928,Phone,Apple,361.28,36,Amazon UK,London,38,Marketplace,1,121.55,30.05,36-45,0.2178705312764917,131.37885853596322,28.623581707729354
P004929,Washing Machine,Bosch,214.4,36,Argos,North West,53,Marketplace,0,0.0,25.17,46-55,0.215493812889857,77.8211579175051,16.76997804314686
P004930,Phone,Samsung,542.19,24,Amazon UK,South East,37,In-store,0,0.0,36.74,36-45,0.3051611579744006,77.8211579175051,23.74799466501455
P004931,Phone,Samsung,506.17,12,AO.com,West Midlands,64,Marketplace,0,0.0,42.92,56-65,0.1748456146987162,77.8211579175051,13.606688192652046
P004932,Tablet,Apple,157.3,12,AO.com,South East,20,In-store,0,0.0,12.93,18-25,0.283074815175293,77.8211579175051,22.029209894225044
P004933,Washing Machine,Whirlpool,247.91,24,John Lewis,Scotland,49,In-store,0,0.0,24.82,46-55,0.1879019174799752,77.8211579175051,14.622744793211163
P004934,Washing Machine,Whirlpool,189.99,24,Amazon UK,London,67,Online,1,59.59,18.14,66+,0.1081422512233083,70.13326464811222,7.584369124686918
P004935,Refrigerator,Whirlpool,242.56,36,AO.com,Scotland,63,In-store,0,0.0,23.16,56-65,0.1575141592811723,77.8211579175051,12.257934263663161
P004936,Charger,Apple,79.55,24,Amazon UK,West Midlands,46,Online,1,25.54,3.01,46-55,0.2246741158067665,59.09532601451554,13.277190120623885
P004937,Tablet,Apple,201.67,36,AO.com,West Midlands,40,In-store,0,0.0,15.1,36-45,0.2117894078111078,77.8211579175051,16.48169695052311
P004938,TV,Samsung,97.58,24,Amazon UK,North West,20,In-store,0,0.0,13.21,18-25,0.2932657689576574,77.8211579175051,22.82228171785242
P004939,Phone,Google,292.87,36,Amazon UK,North West,49,Online,0,0.0,23.61,46-55,0.2040135539911654,77.8211579175051,15.876571002457935
P004940,Phone,OnePlus,564.7,12,Argos,Scotland,44,In-store,1,165.97,45.1,36-45,0.3049602305495715,117.75615108202211,35.910942982603636
P004941,Laptop,Dell,476.46,36,John Lewis,Scotland,31,Marketplace,0,0.0,33.63,26-35,0.3520128738069604,77.8211579175051,27.39404944152626
P004942,TV,Samsung,354.7,12,AO.com,West Midlands,38,Online,0,0.0,33.5,36-45,0.2083954204299718,77.8211579175051,16.217572922565704
P004943,Tablet,Samsung,28.37,36,Argos,West Midlands,47,Marketplace,0,0.0,7.82,46-55,0.2626271815905067,77.8211579175051,20.43795137198411
P004944,Washing Machine,Bosch,149.88,36,Argos,London,52,In-store,1,85.77,12.14,46-55,0.2401079107361391,66.24682490869715,15.906386721730092
P004945,Charger,Apple,242.5,12,Argos,South East,29,In-store,0,0.0,18.67,26-35,0.3545352991204099,77.8211579175051,27.590347500179327
P004946,Headphones,Beats,103.88,36,John Lewis,London,59,Online,0,0.0,12.65,56-65,0.1650488428257797,77.8211579175051,12.844292061646481
P004947,Charger,Apple,79.73,36,Argos,South East,25,Marketplace,1,38.96,10.48,18-25,0.4016407541702503,56.50833820564329,22.69605157382214
P004948,Headphones,Beats,74.32,24,John Lewis,Scotland,40,Online,1,21.88,3.87,36-45,0.2738064759093278,62.92550278748964,17.22941016306512
P004949,Charger,Anker,171.71,24,Argos,Wales,43,Online,1,30.1,11.8,36-45,0.2532420452305104,64.25944558970914,16.273193426516645
P004950,TV,Samsung,278.14,12,AO.com,Wales,67,Marketplace,0,0.0,24.1,66+,0.0783536536536376,77.8211579175051,6.097572054393233
P004951,Washing Machine,Whirlpool,47.37,24,Amazon UK,South East,58,In-store,0,0.0,3.75,56-65,0.1555894140887099,77.8211579175051,12.108148364089587
P004952,Phone,OnePlus,373.45,12,Currys,South East,34,Online,0,0.0,28.43,26-35,0.3391304716820074,77.8211579175051,26.39152599140349
P004953,TV,Samsung,229.51,12,AO.com,Wales,30,Marketplace,0,0.0,24.0,26-35,0.2318819654070511,77.8211579175051,18.04532304816358
P004954,TV,Sony,61.0,36,Currys,London,62,Online,0,0.0,2.66,56-65,0.1555205488954433,77.8211579175051,12.102789195009368
P004955,Refrigerator,Samsung,20.0,36,AO.com,West Midlands,53,In-store,0,0.0,14.17,46-55,0.1691043258218744,77.8211579175051,13.159894444317324
P004956,Laptop,Apple,327.92,36,Argos,West Midlands,53,Marketplace,1,38.47,30.5,46-55,0.2707172952760787,139.84320687591196,37.85797472818002
P004957,TV,Sony,113.33,36,Amazon UK,London,49,Online,0,0.0,16.87,46-55,0.2056540939579712,77.8211579175051,16.00423972228471
P004958,Headphones,Bose,179.53,12,Currys,West Midlands,61,In-store,0,0.0,14.48,56-65,0.1724186046639993,77.8211579175051,13.417815461472971
P004959,Charger,Anker,206.88,24,Amazon UK,London,64,Marketplace,0,0.0,17.56,56-65,0.1649111296424036,77.8211579175051,12.833575062255647
P004960,Charger,Anker,250.14,24,Currys,Wales,53,In-store,0,0.0,20.54,46-55,0.1905540334353065,77.8211579175051,14.829135527786535
P004961,Laptop,Apple,485.39,24,AO.com,South East,62,In-store,1,163.88,38.38,56-65,0.1775239355903644,120.76122522420104,21.438007968514555
P004962,Washing Machine,Whirlpool,294.91,24,Amazon UK,West Midlands,47,Marketplace,0,0.0,27.73,46-55,0.2095031287549845,77.8211579175051,16.303776067053054
P004963,Laptop,HP,625.19,24,Currys,London,30,In-store,0,0.0,47.98,26-35,0.4493786564158874,77.8211579175051,34.97116738569704
P004964,Phone,OnePlus,553.88,24,Currys,London,22,Online,0,0.0,46.51,18-25,0.3990104461167135,77.8211579175051,31.05145493798292
P004965,TV,Samsung,147.65,12,John Lewis,London,33,In-store,0,0.0,19.21,26-35,0.2578029971053187,77.8211579175051,20.062527749339115
P004966,TV,Samsung,242.89,36,Argos,Wales,45,Online,0,0.0,22.09,36-45,0.209859346660145,77.8211579175051,16.33149735690359
P004967,Tablet,Samsung,403.19,12,John Lewis,North West,33,In-store,1,148.2,29.45,26-35,0.3310144304943099,49.04580822441658,16.234870277538395
P004968,Phone,Apple,518.62,36,Currys,North West,46,Marketplace,0,0.0,43.22,46-55,0.1490413360970293,77.8211579175051,11.59856935264287
P004969,Refrigerator,Samsung,216.95,24,AO.com,North West,63,Online,0,0.0,16.84,56-65,0.1132808209873172,77.8211579175051,8.81564465907864
P004970,Washing Machine,Bosch,116.87,24,Currys,Wales,21,Online,1,50.82,6.99,18-25,0.3712727465094048,62.96524242329366,23.377278489126727
P004971,Refrigerator,Whirlpool,293.71,24,Argos,London,52,Marketplace,1,82.15,30.49,46-55,0.2264922162696776,70.32972285870878,15.929134799901158
P004972,Headphones,Bose,192.08,12,Argos,South East,59,Online,0,0.0,15.19,56-65,0.1680372169218932,77.8211579175051,13.07685079409671
P004973,TV,Panasonic,199.47,12,Argos,North West,43,Marketplace,0,0.0,22.56,36-45,0.2399154499619918,77.8211579175051,18.670498118341456
P004974,Laptop,HP,296.01,24,Argos,Scotland,35,Online,0,0.0,25.48,26-35,0.4644716364390443,77.8211579175051,36.14572056752488
P004975,TV,Panasonic,225.88,24,AO.com,London,55,Marketplace,0,0.0,18.6,46-55,0.1813483007331703,77.8211579175051,14.112734749427252
P004976,Headphones,Bose,343.88,12,John Lewis,West Midlands,28,In-store,0,0.0,27.76,26-35,0.3312375809068229,77.8211579175051,25.77729209196224
P004977,Washing Machine,Bosch,325.6,24,Currys,West Midlands,65,Marketplace,0,0.0,33.7,56-65,0.1804539257821591,77.8211579175051,14.04313345512715
P004978,Washing Machine,Bosch,96.15,12,Currys,South East,25,In-store,1,20.0,5.74,18-25,0.4034716554026563,59.19535074520917,23.883646157310405
P004979,Laptop,Dell,340.29,36,Currys,Wales,35,Online,0,0.0,31.66,26-35,0.3385005362737429,77.8211579175051,26.34250368851911
P004980,Phone,Google,504.61,24,John Lewis,London,23,Online,0,0.0,45.99,18-25,0.3741234027854277,77.8211579175051,29.11471640879914
P004981,Laptop,Lenovo,538.85,12,Amazon UK,Wales,28,Marketplace,1,123.88,41.52,26-35,0.3999339546559226,111.4574781947642,44.575630030408306
P004982,Laptop,Dell,440.04,24,Argos,West Midlands,30,Marketplace,1,54.53,35.84,26-35,0.406642824972317,115.58872743275164,47.00332665820928
P004983,TV,Samsung,82.82,36,Currys,South East,67,Marketplace,0,0.0,4.72,66+,0.0893562394359168,77.8211579175051,6.953806020056879
P004984,Headphones,Sony,359.83,36,John Lewis,South East,54,Online,0,0.0,26.57,46-55,0.2007024258648827,77.8211579175051,15.618895177657398
P004985,Charger,Apple,74.7,24,Currys,Scotland,39,Online,0,0.0,12.68,36-45,0.2737347813682892,77.8211579175051,21.30235764837537
