Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band
P004482,Washing Machine,Bosch,647.91,12,Argos,Scotland,21,In-store,1,164.08,50.71,18-25
P004483,Tablet,Amazon,116.91,24,John Lewis,London,36,In-store,1,38.84,12.78,36-45
P004484,TV,Sony,168.94,36,AO.com,North West,43,Online,0,0.0,19.04,36-45
P004485,TV,LG,234.22,12,Argos,North West,53,In-store,0,0.0,23.63,46-55
P004486,Tablet,Samsung,192.86,12,Argos,North West,54,Marketplace,0,0.0,17.97,46-55
P004487,Laptop,Apple,301.52,24,Amazon UK,West Midlands,52,Marketplace,1,90.41,28.08,46-55
P004488,TV,LG,282.84,12,AO.com,South East,41,Online,0,0.0,24.25,36-45
P004489,TV,Samsung,78.75,36,John Lewis,Scotland,46,Marketplace,0,0.0,11.75,46-55
P004490,Laptop,Apple,457.95,36,AO.com,South East,46,In-store,1,144.35,35.36,46-55
P004491,Laptop,Apple,295.11,36,Argos,North West,50,Online,1,101.07,25.71,46-55
P004492,Washing Machine,Bosch,204.47,36,Amazon UK,North West,22,In-store,1,65.82,19.23,18-25
P004493,Phone,Apple,269.34,12,Amazon UK,North West,29,In-store,1,86.8,21.79,26-35
P004494,Laptop,HP,365.28,12,Argos,Wales,36,Online,1,100.22,32.5,36-45
P004495,Laptop,Dell,271.26,24,Amazon UK,West Midlands,61,Marketplace,0,0.0,30.71,56-65
P004496,TV,LG,118.74,12,Currys,West Midlands,35,Online,0,0.0,15.97,26-35
P004497,Washing Machine,LG,65.36,36,Amazon UK,West Midlands,62,In-store,0,0.0,8.54,56-65
P004498,Laptop,Dell,228.31,12,Currys,Scotland,19,In-store,0,0.0,22.41,18-25
P004499,Charger,Anker,70.66,12,John Lewis,North West,39,In-store,0,0.0,7.04,36-45
P004500,Charger,Apple,169.67,12,Argos,Scotland,20,In-store,0,0.0,17.57,18-25
P004501,TV,LG,184.22,12,Currys,Wales,65,In-store,1,66.84,18.67,56-65
P004502,Headphones,Sony,199.71,12,AO.com,South East,43,In-store,0,0.0,20.41,36-45
P004503,Headphones,Beats,84.64,24,AO.com,London,38,In-store,0,0.0,11.23,36-45
P004504,Headphones,Sony,213.27,12,AO.com,Wales,64,Marketplace,0,0.0,18.28,56-65
P004505,Charger,Belkin,318.18,12,Amazon UK,South East,67,In-store,0,0.0,25.79,66+
P004506,Tablet,Apple,428.52,36,John Lewis,South East,29,Marketplace,0,0.0,41.52,26-35
P004507,Tablet,Samsung,159.59,24,AO.com,Scotland,66,Marketplace,0,0.0,18.24,66+
P004508,Headphones,Sony,208.68,24,Currys,West Midlands,28,Online,0,0.0,22.74,26-35
P004509,Refrigerator,Whirlpool,300.78,36,John Lewis,North West,44,Online,0,0.0,24.65,36-45
P004510,Headphones,Beats,343.82,36,John Lewis,Wales,44,In-store,0,0.0,28.15,36-45
P004511,TV,LG,367.35,12,Argos,West Midlands,34,In-store,0,0.0,27.41,26-35
P004512,Washing Machine,Whirlpool,225.95,36,John Lewis,Scotland,49,Marketplace,0,0.0,20.87,46-55
P004513,Tablet,Amazon,218.19,36,AO.com,West Midlands,47,In-store,0,0.0,20.79,46-55
P004514,Washing Machine,LG,95.45,36,Amazon UK,Wales,27,Online,1,20.0,13.21,26-35
P004515,Laptop,HP,534.38,12,John Lewis,North West,24,In-store,0,0.0,44.46,18-25
P004516,Charger,Belkin,140.74,12,Argos,Scotland,25,Marketplace,1,27.91,12.71,18-25
P004517,Charger,Apple,279.9,12,AO.com,London,58,Online,0,0.0,25.94,56-65
P004518,Headphones,Sony,203.28,36,AO.com,London,54,Marketplace,0,0.0,22.64,46-55
P004519,Charger,Anker,206.66,36,Argos,North West,26,Online,1,63.27,22.16,26-35
P004520,Laptop,Dell,430.32,36,AO.com,North West,46,Online,0,0.0,32.54,46-55
P004521,Charger,Anker,206.72,36,Amazon UK,South East,40,Online,0,0.0,20.52,36-45
P004522,Refrigerator,Samsung,321.15,36,AO.com,West Midlands,59,Online,0,0.0,28.4,56-65
P004523,TV,LG,122.41,36,Currys,London,52,Online,0,0.0,14.39,46-55
P004524,Tablet,Apple,181.71,12,John Lewis,North West,66,In-store,0,0.0,20.1,66+
P004525,Charger,Belkin,286.73,36,Amazon UK,North West,44,Online,0,0.0,26.54,36-45
P004526,TV,Samsung,291.02,36,Currys,London,28,Marketplace,0,0.0,24.59,26-35
P004527,Laptop,Lenovo,461.76,12,Amazon UK,Wales,54,Marketplace,1,55.85,35.6,46-55
P004528,Tablet,Apple,230.27,36,John Lewis,West Midlands,37,Online,0,0.0,21.16,36-45
P004529,Tablet,Amazon,351.54,12,Amazon UK,South East,57,Marketplace,1,132.33,32.09,56-65
P004530,Headphones,Sony,189.51,12,AO.com,South East,69,In-store,0,0.0,15.71,66+
P004531,Headphones,Bose,104.5,12,Currys,Scotland,20,In-store,0,0.0,10.13,18-25
P004532,Phone,Samsung,439.07,36,Currys,London,28,Marketplace,0,0.0,36.03,26-35
P004533,Washing Machine,LG,20.0,36,John Lewis,Scotland,55,Marketplace,0,0.0,6.68,46-55
P004534,Headphones,Bose,61.89,36,Currys,Wales,53,In-store,0,0.0,14.35,46-55
P004535,Charger,Apple,346.63,12,Amazon UK,London,48,In-store,1,134.0,32.88,46-55
P004536,Tablet,Amazon,191.06,12,John Lewis,South East,38,Online,1,57.22,18.54,36-45
P004537,Phone,Samsung,349.76,24,Argos,North West,26,In-store,0,0.0,30.83,26-35
P004538,Headphones,Beats,128.94,24,Amazon UK,West Midlands,40,Online,0,0.0,13.09,36-45
P004539,TV,Sony,171.71,12,Amazon UK,West Midlands,36,In-store,0,0.0,14.29,36-45
P004540,Refrigerator,Samsung,68.34,36,Currys,Wales,23,Marketplace,0,0.0,7.47,18-25
P004541,Washing Machine,Bosch,112.8,12,Argos,Scotland,26,Online,0,0.0,12.03,26-35
P004542,Tablet,Amazon,323.0,12,AO.com,North West,62,Marketplace,0,0.0,29.68,56-65
P004543,Headphones,Sony,192.46,36,Argos,Scotland,26,Marketplace,1,65.03,16.87,26-35
P004544,Headphones,Beats,202.0,24,Argos,South East,53,In-store,0,0.0,21.36,46-55
P004545,Phone,OnePlus,530.4,12,Argos,West Midlands,35,Marketplace,0,0.0,38.62,26-35
P004546,TV,LG,382.33,36,John Lewis,North West,23,Marketplace,0,0.0,33.74,18-25
P004547,Phone,Samsung,426.04,12,Argos,North West,61,In-store,0,0.0,38.63,56-65
P004548,Phone,Apple,322.73,24,Argos,Scotland,56,In-store,0,0.0,25.9,56-65
P004549,Laptop,Dell,466.91,12,John Lewis,West Midlands,31,Marketplace,1,120.42,39.82,26-35
P004550,Tablet,Apple,127.0,12,John Lewis,North West,29,In-store,1,44.15,13.4,26-35
P004551,TV,Panasonic,137.16,36,Argos,North West,27,Online,0,0.0,19.65,26-35
P004552,Laptop,Apple,370.14,12,John Lewis,London,59,Online,0,0.0,28.41,56-65
P004553,Refrigerator,Bosch,273.49,12,Argos,London,62,Marketplace,0,0.0,21.42,56-65
P004554,TV,Sony,319.18,36,AO.com,Scotland,57,In-store,0,0.0,25.61,56-65
P004555,Phone,OnePlus,311.26,12,AO.com,South East,64,Online,1,40.91,28.57,56-65
P004556,Charger,Belkin,132.08,12,Argos,South East,44,In-store,0,0.0,12.47,36-45
P004557,Laptop,HP,401.93,12,Argos,Wales,33,Marketplace,0,0.0,29.2,26-35
P004558,TV,Sony,320.36,24,Amazon UK,Scotland,20,Marketplace,0,0.0,22.78,18-25
P004559,Washing Machine,LG,283.27,12,John Lewis,London,61,In-store,0,0.0,25.17,56-65
P004560,Charger,Belkin,439.75,12,Argos,Wales,36,Marketplace,0,0.0,38.63,36-45
P004561,Charger,Anker,78.82,24,AO.com,Scotland,53,Marketplace,0,0.0,7.91,46-55
P004562,TV,Panasonic,120.51,36,Currys,London,53,Marketplace,0,0.0,13.66,46-55
P004563,Refrigerator,Whirlpool,223.7,12,Currys,West Midlands,68,In-store,0,0.0,17.6,66+
P004564,Phone,Apple,435.48,24,Currys,South East,22,Online,0,0.0,38.78,18-25
P004565,Refrigerator,Whirlpool,20.0,36,Amazon UK,South East,19,Online,0,0.0,10.15,18-25
P004566,Phone,Google,485.57,24,Argos,London,66,Online,1,91.2,38.83,66+
P004567,Laptop,HP,310.15,12,John Lewis,West Midlands,45,In-store,0,0.0,25.9,36-45
P004568,TV,Samsung,244.5,12,Currys,Scotland,66,Marketplace,0,0.0,24.9,66+
P004569,Tablet,Amazon,73.1,36,Amazon UK,Wales,27,In-store,0,0.0,11.47,26-35
P004570,Headphones,Bose,175.35,24,Argos,South East,64,Marketplace,0,0.0,21.62,56-65
P004571,TV,Sony,150.98,36,Amazon UK,Scotland,65,Marketplace,0,0.0,18.29,56-65
P004572,Headphones,Beats,237.85,12,Currys,West Midlands,65,Online,1,77.97,26.34,56-65
P004573,TV,LG,267.07,24,Currys,North West,24,Marketplace,0,0.0,23.91,18-25
P004574,Washing Machine,Bosch,166.74,24,Amazon UK,London,61,Marketplace,0,0.0,16.09,56-65
P004575,Charger,Apple,127.94,24,John Lewis,North West,40,Marketplace,0,0.0,11.97,36-45
P004576,Charger,Anker,122.05,12,John Lewis,North West,54,In-store,0,0.0,7.79,46-55
P004577,Refrigerator,Whirlpool,171.31,24,Amazon UK,South East,33,Online,1,48.51,17.53,26-35
P004578,Headphones,Sony,85.65,12,John Lewis,Wales,31,In-store,0,0.0,12.16,26-35
P004579,Refrigerator,Bosch,266.32,24,Currys,West Midlands,48,Marketplace,1,94.6,18.7,46-55
P004580,Laptop,Dell,397.43,36,Amazon UK,London,67,Marketplace,0,0.0,30.36,66+
P004581,Phone,Google,175.86,12,John Lewis,Wales,41,Online,0,0.0,19.51,36-45
P004582,Charger,Anker,330.03,36,AO.com,North West,36,Online,1,101.09,27.1,36-45
P004583,Refrigerator,Whirlpool,268.51,36,John Lewis,Wales,68,In-store,0,0.0,25.77,66+
P004584,Tablet,Samsung,291.9,36,Amazon UK,London,50,Online,0,0.0,28.85,46-55
P004585,TV,Samsung,207.86,36,Currys,Scotland,46,Online,0,0.0,17.82,46-55
P004586,Refrigerator,Whirlpool,259.26,12,Currys,London,31,In-store,1,56.26,20.54,26-35
P004587,Refrigerator,Samsung,340.71,12,John Lewis,South East,48,Marketplace,0,0.0,30.29,46-55
P004588,Phone,OnePlus,527.69,36,John Lewis,Wales,40,In-store,0,0.0,44.04,36-45
P004589,Charger,Apple,35.86,24,Amazon UK,London,49,Online,0,0.0,5.1,46-55
P004590,Headphones,Bose,250.36,24,Currys,Wales,20,Marketplace,0,0.0,22.96,18-25
P004591,Tablet,Samsung,259.13,24,John Lewis,London,53,Online,0,0.0,18.21,46-55
P004592,TV,Samsung,20.0,24,John Lewis,North West,62,In-store,0,0.0,3.87,56-65
P004593,TV,LG,363.74,12,AO.com,Wales,49,Online,0,0.0,31.86,46-55
P004594,Refrigerator,Whirlpool,139.53,36,Amazon UK,West Midlands,62,Online,1,82.82,18.59,56-65
P004595,Tablet,Apple,197.0,12,John Lewis,West Midlands,59,Marketplace,0,0.0,22.21,56-65
P004596,Laptop,Apple,595.47,24,Argos,Scotland,42,In-store,0,0.0,45.7,36-45
P004597,Phone,Google,355.26,12,Currys,London,33,Online,1,136.85,26.77,26-35
P004598,Washing Machine,Bosch,259.21,24,AO.com,South East,41,In-store,0,0.0,23.89,36-45
P004599,Headphones,Sony,173.3,36,Currys,South East,31,Online,1,61.63,16.58,26-35
P004600,Tablet,Samsung,261.48,36,John Lewis,London,53,Marketplace,1,33.64,19.84,46-55
P004601,Phone,Google,142.99,24,Currys,London,67,Marketplace,0,0.0,12.39,66+
P004602,Washing Machine,LG,133.7,24,Argos,West Midlands,43,In-store,0,0.0,16.98,36-45
P004603,Laptop,HP,446.88,24,John Lewis,South East,52,Online,0,0.0,33.26,46-55
P004604,Washing Machine,LG,109.79,36,AO.com,Scotland,26,Online,0,0.0,9.08,26-35
P004605,Refrigerator,Samsung,66.33,12,Amazon UK,Scotland,46,Marketplace,0,0.0,14.01,46-55
P004606,Headphones,Bose,153.52,36,Currys,London,48,Online,0,0.0,18.52,46-55
P004607,Headphones,Bose,350.27,24,John Lewis,London,63,Marketplace,0,0.0,31.69,56-65
P004608,Charger,Anker,267.6,36,Amazon UK,West Midlands,52,Online,1,79.17,20.32,46-55
P004609,Tablet,Amazon,131.75,24,AO.com,South East,58,In-store,0,0.0,12.67,56-65
P004610,Charger,Belkin,131.31,24,John Lewis,Wales,52,In-store,0,0.0,11.11,46-55
P004611,Phone,Google,406.76,12,AO.com,North West,39,Marketplace,0,0.0,34.55,36-45
P004612,Charger,Apple,131.3,12,Currys,Wales,31,In-store,0,0.0,13.59,26-35
P004613,Refrigerator,Bosch,276.98,24,Argos,London,21,Online,0,0.0,22.98,18-25
P004614,Phone,Samsung,330.91,12,AO.com,Wales,22,In-store,0,0.0,23.73,18-25
P004615,Phone,OnePlus,333.04,12,John Lewis,South East,21,In-store,1,48.82,28.67,18-25
P004616,TV,Panasonic,234.21,36,AO.com,South East,53,Online,0,0.0,21.92,46-55
P004617,Headphones,Bose,326.15,36,Currys,West Midlands,25,Online,1,123.94,28.59,18-25
P004618,TV,LG,209.51,24,Currys,London,62,Marketplace,0,0.0,17.75,56-65
P004619,TV,Samsung,157.58,12,John Lewis,South East,28,Online,0,0.0,13.09,26-35
P004620,Washing Machine,Whirlpool,221.22,24,Currys,Scotland,30,Marketplace,1,73.79,25.0,26-35
P004621,Washing Machine,Whirlpool,20.0,12,Currys,Scotland,58,Marketplace,0,0.0,1.28,56-65
P004622,Refrigerator,Bosch,265.48,24,Amazon UK,Scotland,24,In-store,0,0.0,24.34,18-25
P004623,Charger,Anker,158.33,24,Argos,North West,24,Online,0,0.0,15.8,18-25
P004624,Washing Machine,Bosch,200.29,24,Amazon UK,North West,49,Marketplace,1,66.88,18.67,46-55
P004625,Phone,OnePlus,436.48,24,Amazon UK,Scotland,51,In-store,0,0.0,37.17,46-55
P004626,Washing Machine,LG,253.18,24,Amazon UK,Scotland,24,Marketplace,0,0.0,20.81,18-25
P004627,Washing Machine,LG,20.0,12,Amazon UK,North West,37,Marketplace,0,0.0,2.14,36-45
P004628,Washing Machine,Bosch,244.44,12,AO.com,North West,48,Marketplace,0,0.0,15.09,46-55
P004629,Tablet,Apple,241.73,12,Currys,Scotland,62,Marketplace,0,0.0,20.94,56-65
P004630,TV,Sony,212.46,24,AO.com,South East,40,Online,0,0.0,21.06,36-45
P004631,Phone,Samsung,434.06,36,Argos,Scotland,66,Online,0,0.0,36.5,66+
P004632,TV,Samsung,301.66,12,John Lewis,Wales,57,In-store,0,0.0,23.5,56-65
P004633,Laptop,HP,283.08,24,Argos,West Midlands,64,Marketplace,1,46.11,19.45,56-65
P004634,Refrigerator,Whirlpool,326.43,36,Currys,South East,45,In-store,0,0.0,21.49,36-45
P004635,TV,Panasonic,106.17,24,Argos,South East,19,Marketplace,0,0.0,9.62,18-25
P004636,Phone,Samsung,435.72,12,John Lewis,Scotland,65,Online,0,0.0,36.18,56-65
P004637,Charger,Anker,195.51,36,Argos,London,25,Marketplace,0,0.0,13.7,18-25
P004638,Refrigerator,Bosch,271.53,36,Currys,West Midlands,27,In-store,0,0.0,25.56,26-35
P004639,Headphones,Beats,132.7,12,Currys,West Midlands,58,Marketplace,0,0.0,14.3,56-65
P004640,Tablet,Samsung,160.23,12,John Lewis,Scotland,52,Marketplace,0,0.0,17.82,46-55
P004641,Tablet,Samsung,330.07,36,John Lewis,London,32,Online,0,0.0,27.77,26-35
P004642,Tablet,Amazon,401.86,12,Amazon UK,South East,52,Online,0,0.0,35.81,46-55
P004643,Headphones,Beats,362.02,24,AO.com,Scotland,51,Online,0,0.0,31.58,46-55
P004644,Washing Machine,LG,127.39,36,AO.com,London,55,Online,0,0.0,12.94,46-55
P004645,Refrigerator,Whirlpool,417.48,36,Amazon UK,South East,55,Online,0,0.0,29.89,46-55
P004646,Charger,Belkin,112.07,24,Argos,West Midlands,19,In-store,1,20.0,12.24,18-25
P004647,Laptop,Apple,254.28,12,AO.com,North West,27,Marketplace,0,0.0,22.32,26-35
P004648,Phone,Samsung,368.1,36,AO.com,London,46,In-store,0,0.0,29.29,46-55
P004649,Charger,Anker,265.47,12,John Lewis,Wales,68,In-store,0,0.0,18.76,66+
P004650,Headphones,Sony,210.02,12,Amazon UK,London,68,In-store,0,0.0,18.42,66+
P004651,Refrigerator,Samsung,156.82,12,Argos,West Midlands,47,In-store,0,0.0,11.98,46-55
P004652,Phone,Apple,447.78,12,John Lewis,London,67,Marketplace,0,0.0,40.78,66+
P004653,Headphones,Sony,224.92,12,Amazon UK,South East,67,Marketplace,1,82.46,21.27,66+
P004654,Laptop,Dell,249.34,12,Amazon UK,North West,18,In-store,1,51.66,27.68,18-25
P004655,Phone,Google,292.22,24,Amazon UK,Scotland,59,Marketplace,0,0.0,27.64,56-65
P004656,Phone,Samsung,106.62,36,Currys,North West,50,Online,1,46.22,16.0,46-55
P004657,Laptop,HP,325.75,12,AO.com,South East,61,Marketplace,0,0.0,34.19,56-65
P004658,Charger,Anker,214.63,12,Argos,London,45,Marketplace,0,0.0,16.96,36-45
P004659,Phone,OnePlus,380.29,12,Amazon UK,London,36,In-store,0,0.0,31.06,36-45
P004660,Refrigerator,Bosch,241.57,12,AO.com,Wales,49,Marketplace,0,0.0,17.52,46-55
P004661,Laptop,HP,359.08,12,Argos,North West,31,Online,1,144.96,30.15,26-35
P004662,Refrigerator,Samsung,222.57,12,Currys,North West,63,Online,0,0.0,20.04,56-65
P004663,Charger,Belkin,165.86,12,AO.com,North West,61,In-store,0,0.0,16.24,56-65
P004664,Charger,Apple,202.03,12,Currys,West Midlands,63,In-store,1,29.65,21.99,56-65
P004665,Charger,Anker,132.0,12,Currys,Scotland,31,Online,1,28.57,20.01,26-35
P004666,Washing Machine,LG,233.72,24,Currys,West Midlands,60,In-store,0,0.0,19.49,56-65
P004667,Headphones,Bose,222.72,24,Currys,Wales,66,Marketplace,0,0.0,25.5,66+
P004668,Laptop,HP,252.19,24,Argos,West Midlands,23,Online,0,0.0,23.58,18-25
P004669,Phone,Apple,611.66,12,Currys,London,24,In-store,1,151.67,47.14,18-25
P004670,Headphones,Bose,292.32,24,Amazon UK,North West,32,In-store,0,0.0,26.73,26-35
P004671,Headphones,Bose,215.92,36,AO.com,West Midlands,42,Marketplace,0,0.0,24.3,36-45
P004672,Washing Machine,LG,286.02,24,AO.com,South East,33,In-store,0,0.0,22.01,26-35
P004673,Refrigerator,Bosch,159.11,12,AO.com,North West,40,Marketplace,1,48.94,17.76,36-45
P004674,Headphones,Beats,20.0,36,AO.com,North West,19,In-store,1,20.0,4.8,18-25
P004675,Headphones,Beats,140.75,12,Argos,Wales,66,In-store,0,0.0,15.61,66+
P004676,Tablet,Samsung,135.01,24,Currys,Wales,67,Online,1,44.69,14.86,66+
P004677,TV,LG,87.4,24,Currys,London,53,Marketplace,0,0.0,7.39,46-55
P004678,Refrigerator,Samsung,191.7,24,Currys,Wales,18,Marketplace,1,64.65,22.17,18-25
P004679,Tablet,Samsung,105.54,24,Currys,West Midlands,29,Marketplace,0,0.0,9.14,26-35
P004680,Headphones,Beats,175.73,24,Amazon UK,London,57,Marketplace,1,35.3,14.66,56-65
P004681,Washing Machine,Whirlpool,239.48,36,Argos,South East,46,In-store,0,0.0,20.19,46-55
P004682,TV,Samsung,320.84,36,Amazon UK,Wales,51,In-store,0,0.0,24.76,46-55
P004683,Washing Machine,LG,365.97,24,Currys,South East,51,Marketplace,0,0.0,34.09,46-55
P004684,Tablet,Samsung,109.96,36,Amazon UK,Wales,59,Marketplace,0,0.0,11.76,56-65
P004685,Laptop,Apple,353.18,12,John Lewis,North West,21,Online,0,0.0,24.02,18-25
P004686,Tablet,Apple,288.68,24,AO.com,London,69,In-store,0,0.0,27.0,66+
P004687,Phone,Apple,422.58,12,AO.com,Wales,54,Marketplace,0,0.0,30.53,46-55
P004688,Laptop,Lenovo,505.66,36,Argos,North West,44,In-store,0,0.0,35.49,36-45
P004689,Headphones,Sony,278.3,12,Argos,South East,34,Marketplace,0,0.0,27.42,26-35
P004690,Headphones,Bose,20.0,12,Argos,London,57,In-store,1,20.0,5.53,56-65
P004691,TV,Sony,120.4,24,Currys,North West,24,In-store,0,0.0,10.08,18-25
P004692,Phone,Apple,510.92,36,Amazon UK,Scotland,21,Online,0,0.0,40.88,18-25
P004693,Laptop,HP,261.33,36,Currys,Scotland,22,In-store,1,136.77,22.36,18-25
P004694,Phone,Google,395.16,24,John Lewis,Wales,55,Marketplace,0,0.0,33.15,46-55
P004695,Laptop,HP,540.01,36,Amazon UK,North West,42,Marketplace,0,0.0,40.92,36-45
P004696,Laptop,HP,251.17,24,AO.com,South East,65,In-store,0,0.0,23.18,56-65
P004697,Laptop,Lenovo,495.53,24,AO.com,London,25,In-store,1,163.98,43.23,18-25
P004698,Phone,Apple,417.79,36,John Lewis,Scotland,40,Online,0,0.0,31.97,36-45
P004699,Washing Machine,Bosch,361.49,24,John Lewis,Wales,65,Online,0,0.0,33.16,56-65
P004700,Headphones,Bose,43.02,12,John Lewis,Wales,38,In-store,0,0.0,11.45,36-45
P004701,TV,LG,268.1,12,Argos,West Midlands,25,Online,0,0.0,27.4,18-25
P004702,Refrigerator,Whirlpool,252.16,12,Amazon UK,London,56,In-store,0,0.0,21.99,56-65
P004703,Washing Machine,Bosch,255.2,12,Argos,North West,52,Online,0,0.0,20.69,46-55
P004704,Phone,Google,412.67,36,AO.com,Scotland,67,Online,0,0.0,33.46,66+
P004705,TV,Sony,58.48,12,Currys,Wales,52,Marketplace,0,0.0,10.84,46-55
P004706,Laptop,Lenovo,542.69,12,John Lewis,West Midlands,19,Marketplace,1,142.3,43.47,18-25
P004707,Refrigerator,Samsung,373.01,24,Argos,North West,59,Marketplace,1,49.25,37.5,56-65
P004708,Laptop,HP,229.52,12,Currys,London,58,Online,0,0.0,23.66,56-65
P004709,Washing Machine,Bosch,207.38,24,Amazon UK,South East,26,Online,0,0.0,15.76,26-35
P004710,Charger,Apple,232.04,36,Amazon UK,Wales,37,Online,1,88.79,16.94,36-45
P004711,TV,LG,55.63,12,Currys,South East,67,Marketplace,0,0.0,7.45,66+
P004712,Headphones,Sony,228.98,12,AO.com,North West,30,Marketplace,0,0.0,21.86,26-35
P004713,Headphones,Sony,120.58,24,Currys,Scotland,60,Marketplace,1,29.51,13.34,56-65
P004714,Phone,Samsung,371.64,24,Amazon UK,West Midlands,20,Online,0,0.0,34.68,18-25
P004715,Washing Machine,Whirlpool,193.0,36,John Lewis,South East,35,Marketplace,0,0.0,19.19,26-35
P004716,Headphones,Beats,90.96,36,Argos,Scotland,51,In-store,0,0.0,16.64,46-55
P004717,Tablet,Samsung,159.24,24,Argos,Scotland,48,Marketplace,1,62.58,13.0,46-55
P004718,Tablet,Apple,220.77,36,AO.com,South East,61,Marketplace,0,0.0,21.89,56-65
P004719,Charger,Belkin,442.98,36,Currys,West Midlands,34,Online,1,193.37,36.49,26-35
P004720,Phone,Apple,371.86,24,Argos,Scotland,32,Marketplace,0,0.0,27.98,26-35
P004721,Tablet,Samsung,166.75,12,Argos,London,53,Online,0,0.0,17.41,46-55
P004722,Charger,Belkin,303.88,24,AO.com,Wales,58,Marketplace,0,0.0,25.01,56-65
P004723,Washing Machine,Bosch,103.72,12,AO.com,South East,46,Marketplace,1,23.72,17.23,46-55
P004724,Phone,OnePlus,315.65,36,John Lewis,Scotland,48,In-store,0,0.0,25.69,46-55
P004725,Phone,Apple,351.02,24,Amazon UK,North West,48,Online,0,0.0,31.61,46-55
P004726,Laptop,HP,369.32,36,AO.com,London,51,Marketplace,1,110.99,28.6,46-55
P004727,Washing Machine,Bosch,290.49,12,Amazon UK,London,38,Marketplace,0,0.0,29.34,36-45
P004728,Tablet,Amazon,226.66,12,Argos,North West,24,In-store,0,0.0,21.45,18-25
P004729,Tablet,Apple,90.26,12,AO.com,Scotland,29,In-store,0,0.0,11.5,26-35
P004730,Phone,Google,368.79,36,Amazon UK,London,55,Marketplace,0,0.0,26.99,46-55
P004731,TV,Samsung,186.81,36,Currys,London,68,Online,0,0.0,15.67,66+
P004732,Headphones,Beats,254.3,36,John Lewis,South East,49,Marketplace,0,0.0,17.66,46-55
P004733,Charger,Belkin,217.88,24,John Lewis,South East,46,Online,1,46.07,21.01,46-55
P004734,Laptop,Lenovo,505.11,36,Currys,South East,27,Online,1,109.65,37.15,26-35
P004735,Charger,Anker,228.37,12,Currys,North West,31,In-store,0,0.0,18.5,26-35
P004736,Laptop,Lenovo,596.6,36,Argos,Wales,68,Marketplace,0,0.0,48.06,66+
P004737,Laptop,Dell,430.18,36,AO.com,West Midlands,19,Online,0,0.0,32.6,18-25
P004738,Washing Machine,LG,38.98,12,Amazon UK,West Midlands,63,Marketplace,0,0.0,9.7,56-65
P004739,Headphones,Beats,199.84,36,John Lewis,North West,28,Online,0,0.0,15.04,26-35
P004740,Refrigerator,Whirlpool,185.34,24,AO.com,London,21,Marketplace,1,25.55,18.71,18-25
P004741,TV,Panasonic,174.96,24,John Lewis,London,51,In-store,0,0.0,15.06,46-55
P004742,TV,Samsung,154.86,12,John Lewis,South East,45,Marketplace,0,0.0,16.95,36-45
P004743,Laptop,Dell,557.68,36,Amazon UK,London,29,Online,1,120.57,41.11,26-35
P004744,TV,LG,220.91,12,John Lewis,Scotland,61,Marketplace,0,0.0,21.93,56-65
P004745,Phone,Samsung,285.85,12,Argos,South East,30,In-store,0,0.0,24.91,26-35
P004746,Headphones,Sony,134.91,36,John Lewis,Scotland,39,In-store,0,0.0,12.59,36-45
P004747,Tablet,Samsung,138.1,24,Argos,West Midlands,51,Marketplace,0,0.0,16.62,46-55
P004748,Headphones,Beats,268.24,24,Currys,South East,43,Marketplace,0,0.0,21.32,36-45
P004749,Tablet,Samsung,178.77,24,John Lewis,Scotland,66,Online,0,0.0,14.58,66+
P004750,Phone,OnePlus,352.38,12,Amazon UK,South East,26,In-store,0,0.0,27.81,26-35
P004751,Refrigerator,Samsung,284.53,24,Currys,London,36,Marketplace,0,0.0,19.02,36-45
P004752,Laptop,Apple,252.96,24,Amazon UK,Wales,35,Marketplace,0,0.0,23.81,26-35
