Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band,Predicted_Claim_Frequency,Predicted_Claim_Severity,Technical_Premium,Final_Premium_Base,Final_Premium_YoungLoad,Final_Premium_TabletDisc,Final_Premium
P004384,Headphones,Beats,427.5,24,AO.com,South East,29,Marketplace,0,0.0,36.73,26-35,0.3301799773033846,77.8211579175051,25.694988154924943,32.11873519365618,32.11873519365618,32.11873519365618,32.11873519365618
P004385,Tablet,Samsung,86.1,12,AO.com,West Midlands,54,In-store,0,0.0,10.04,46-55,0.2342872855992877,77.8211579175051,18.232507850685785,22.79063481335723,22.79063481335723,20.511571332021507,20.511571332021507
P004386,Headphones,Beats,63.6,36,Argos,London,23,In-store,0,0.0,8.02,18-25,0.444502765411056,77.8211579175051,34.59171990182151,43.23964987727689,47.56361486500458,47.56361486500458,47.56361486500458
P004387,Laptop,Dell,468.68,12,Amazon UK,West Midlands,56,Online,0,0.0,40.49,56-65,0.191379847951157,77.8211579175051,14.893401369635106,18.616751712043882,18.616751712043882,18.616751712043882,18.616751712043882
P004388,Tablet,Apple,196.52,24,AO.com,West Midlands,39,Marketplace,0,0.0,22.25,36-45,0.2096266872019835,77.8211579175051,16.313391528469005,20.391739410586254,20.391739410586254,18.35256546952763,18.35256546952763
P004389,TV,Sony,168.8,12,Amazon UK,Scotland,44,Online,1,51.99,16.75,36-45,0.2654524047677099,68.2088082853225,18.106192185678555,22.632740232098193,22.632740232098193,22.632740232098193,22.632740232098193
P004390,Tablet,Samsung,208.72,24,Currys,London,47,In-store,0,0.0,18.86,46-55,0.2442234571278865,77.8211579175051,19.00575222430829,23.75719028038536,23.75719028038536,21.381471252346824,21.381471252346824
P004391,TV,Panasonic,26.4,24,Currys,South East,24,Marketplace,0,0.0,8.93,18-25,0.3451188408244128,77.8211579175051,26.857547812102936,33.571934765128674,36.92912824164154,36.92912824164154,36.92912824164154
P004392,Washing Machine,Whirlpool,194.44,12,AO.com,North West,31,Marketplace,0,0.0,19.7,26-35,0.2660223587998316,77.8211579175051,20.702167993748898,25.877709992186123,25.877709992186123,25.877709992186123,25.877709992186123
P004393,Tablet,Samsung,235.54,12,Amazon UK,West Midlands,22,In-store,0,0.0,25.0,18-25,0.4715774677445675,77.8211579175051,36.69870458768715,45.87338073460894,50.46071880806984,45.41464692726286,45.41464692726286
P004394,TV,Sony,190.7,24,John Lewis,London,48,Marketplace,1,37.32,17.05,46-55,0.1899441553561641,67.11615128194352,12.748320666005291,15.935400832506614,15.935400832506614,15.935400832506614,15.935400832506614
P004395,Refrigerator,Whirlpool,356.21,12,Currys,Scotland,24,Online,1,113.76,25.61,18-25,0.3872045989570568,64.5159327062458,24.98086584986237,31.22608231232796,34.34869054356076,34.34869054356076,34.34869054356076
P004396,Phone,Samsung,394.79,24,Argos,South East,52,In-store,1,47.35,33.2,46-55,0.2429163506371685,102.58864544262174,24.92045936773206,31.150574209665077,31.150574209665077,31.150574209665077,31.150574209665077
P004397,Charger,Anker,193.03,36,John Lewis,West Midlands,28,Marketplace,0,0.0,20.66,26-35,0.3170607652465909,77.8211579175051,24.674035881699965,30.842544852124956,30.842544852124956,30.842544852124956,30.842544852124956
P004398,Tablet,Amazon,315.57,24,AO.com,West Midlands,60,In-store,0,0.0,25.5,56-65,0.1576387723323924,77.8211579175051,12.267631795600744,15.33453974450093,15.33453974450093,13.801085770050838,13.801085770050838
P004399,Phone,Google,334.49,12,Amazon UK,South East,62,Online,0,0.0,27.03,56-65,0.170298019661976,77.8211579175051,13.252789081153024,16.56598635144128,16.56598635144128,16.56598635144128,16.56598635144128
P004400,Refrigerator,Samsung,20.0,12,AO.com,West Midlands,18,Online,1,20.0,1.02,18-25,0.3013355239984001,63.35607893436493,19.09143724417085,23.864296555213564,26.25072621073492,26.25072621073492,26.25072621073492
P004401,TV,LG,264.23,12,Currys,North West,48,Marketplace,1,20.6,25.34,46-55,0.1599046975158542,64.27236541447267,10.277453150229702,12.846816437787128,12.846816437787128,12.846816437787128,12.846816437787128
P004402,Laptop,Lenovo,430.34,12,Amazon UK,North West,54,In-store,1,69.39,31.68,46-55,0.2512918207459411,113.97017692672244,28.639773270653127,35.79971658831641,35.79971658831641,35.79971658831641,35.79971658831641
P004403,Washing Machine,Whirlpool,217.46,24,John Lewis,North West,63,Online,0,0.0,17.72,56-65,0.129359520034164,77.8211579175051,10.066907636711342,12.583634545889177,12.583634545889177,12.583634545889177,12.583634545889177
P004404,Washing Machine,Bosch,99.43,36,Currys,South East,38,In-store,0,0.0,7.62,36-45,0.285187067987796,77.8211579175051,22.193587853908536,27.74198481738567,27.74198481738567,27.74198481738567,27.74198481738567
P004405,Laptop,Apple,528.61,36,Amazon UK,West Midlands,32,Online,0,0.0,38.52,26-35,0.4152366945986069,77.8211579175051,32.314200383501024,40.39275047937628,40.39275047937628,40.39275047937628,40.39275047937628
P004406,Tablet,Amazon,90.79,24,Amazon UK,West Midlands,43,Online,0,0.0,6.94,36-45,0.2818177876684981,77.8211579175051,21.931386558112116,27.414233197640144,27.414233197640144,24.67280987787613,24.67280987787613
P004407,Tablet,Apple,287.55,36,John Lewis,Wales,49,Marketplace,0,0.0,24.2,46-55,0.1457765123371854,77.8211579175051,11.344496987255235,14.180621234069044,14.180621234069044,12.76255911066214,12.76255911066214
P004408,Tablet,Amazon,162.78,12,John Lewis,North West,48,Online,0,0.0,17.49,46-55,0.1757470857153583,77.8211579175051,13.676841710996204,17.096052138745254,17.096052138745254,15.386446924870729,15.386446924870729
P004409,Tablet,Apple,240.44,36,Argos,London,46,In-store,1,20.0,18.95,46-55,0.1808164904464419,65.39421163860064,11.824351844003631,14.780439805004539,14.780439805004539,13.302395824504085,13.302395824504085
P004410,Tablet,Amazon,420.83,12,John Lewis,Scotland,47,Online,0,0.0,34.57,46-55,0.194196468582275,77.8211579175051,15.11259404856304,18.8907425607038,18.8907425607038,17.00166830463342,17.00166830463342
P004411,Washing Machine,LG,165.58,24,Currys,London,69,Online,0,0.0,18.86,66+,0.088253900001649,77.8211579175051,6.86802068886403,8.585025861080037,8.585025861080037,8.585025861080037,8.585025861080037
P004412,TV,LG,227.99,12,Amazon UK,West Midlands,56,In-store,0,0.0,20.05,56-65,0.1468666946096855,77.8211579175051,11.42933623404233,14.286670292552913,14.286670292552913,14.286670292552913,14.286670292552913
P004413,Tablet,Amazon,170.69,24,Amazon UK,Scotland,55,Marketplace,0,0.0,20.65,46-55,0.2154928225099632,77.8211579175051,16.769900970636744,20.96237621329593,20.96237621329593,18.866138591966337,18.866138591966337
P004414,Phone,Samsung,442.78,24,Argos,North West,52,Marketplace,0,0.0,32.46,46-55,0.2241127577253346,77.8211579175051,17.440714310270824,21.80089288783853,21.80089288783853,21.80089288783853,21.80089288783853
P004415,Laptop,Lenovo,446.29,12,AO.com,West Midlands,38,In-store,1,132.76,33.88,36-45,0.3328864768223957,112.79854282090504,37.549109510351215,46.93638688793902,46.93638688793902,46.93638688793902,46.93638688793902
P004416,Laptop,Lenovo,253.66,24,Amazon UK,West Midlands,21,In-store,0,0.0,24.45,18-25,0.5201042121693007,77.8211579175051,40.47511202878673,50.593890035983414,55.65327903958176,55.65327903958176,55.65327903958176
P004417,Phone,Samsung,410.4,12,Currys,South East,54,In-store,0,0.0,37.46,46-55,0.2302244771520404,77.8211579175051,17.91633539292398,22.395419241154976,22.395419241154976,22.395419241154976,22.395419241154976
P004418,TV,LG,169.34,36,AO.com,Scotland,36,In-store,0,0.0,18.61,36-45,0.2142588776336716,77.8211579175051,16.67387395155736,20.842342439446703,20.842342439446703,20.842342439446703,20.842342439446703
P004419,Charger,Apple,157.89,24,AO.com,North West,23,Online,1,56.92,8.52,18-25,0.3265251404135054,59.64215419037834,19.474662771577226,24.343328464471533,26.77766131091869,26.77766131091869,26.77766131091869
P004420,Refrigerator,Whirlpool,196.13,24,Amazon UK,North West,45,Online,1,39.68,23.44,36-45,0.2548424436872752,68.64138927854768,17.492739381834625,21.86592422729328,21.86592422729328,21.86592422729328,21.86592422729328
P004421,Charger,Belkin,250.49,12,Currys,West Midlands,47,Marketplace,1,79.79,25.39,46-55,0.1959654065204402,68.86378819099775,13.494920247386364,16.868650309232954,16.868650309232954,16.868650309232954,16.868650309232954
P004422,Washing Machine,Whirlpool,252.1,24,Argos,Wales,26,Online,1,56.44,17.91,26-35,0.3004948035431475,58.77592259908198,17.661859314478384,22.077324143097982,22.077324143097982,22.077324143097982,22.077324143097982
P004423,Tablet,Apple,321.9,36,Amazon UK,Scotland,20,Online,0,0.0,29.07,18-25,0.3148003800116197,77.8211579175051,24.498130085374875,30.622662606718592,33.684928867390454,30.31643598065141,30.31643598065141
P004424,Laptop,HP,450.43,36,Argos,West Midlands,33,Marketplace,0,0.0,37.69,26-35,0.4832420742436426,77.8211579175051,37.60645777209724,47.008072215121544,47.008072215121544,47.008072215121544,47.008072215121544
P004425,Laptop,Dell,256.56,12,Amazon UK,West Midlands,63,Online,0,0.0,28.96,56-65,0.191379847951157,77.8211579175051,14.893401369635106,18.616751712043882,18.616751712043882,18.616751712043882,18.616751712043882
P004426,Tablet,Samsung,112.53,36,Argos,London,64,Marketplace,0,0.0,8.15,56-65,0.198450882807173,77.8211579175051,15.443677489805308,19.304596862256634,19.304596862256634,17.37413717603097,17.37413717603097
P004427,Phone,Samsung,358.23,36,AO.com,Wales,22,In-store,1,76.18,30.73,18-25,0.3679418381884299,99.4455420225228,36.59017553141179,45.73771941426473,50.31149135569121,50.31149135569121,50.31149135569121
P004428,Charger,Apple,211.66,12,Amazon UK,North West,24,Online,1,66.51,20.47,18-25,0.3606015932281251,57.90136186575438,20.879323338869234,26.09915417358654,28.709069590945198,28.709069590945198,28.709069590945198
P004429,Phone,Apple,334.17,12,Amazon UK,Wales,28,Online,1,111.86,32.85,26-35,0.2435577470590587,122.6494116203812,29.87221437237918,37.34026796547398,37.34026796547398,37.34026796547398,37.34026796547398
P004430,Refrigerator,Whirlpool,287.32,24,Amazon UK,West Midlands,64,In-store,0,0.0,21.67,56-65,0.1787706128274631,77.8211579175051,13.912136091855167,17.390170114818957,17.390170114818957,17.390170114818957,17.390170114818957
P004431,Washing Machine,Whirlpool,243.52,36,Amazon UK,Wales,32,Marketplace,0,0.0,20.98,26-35,0.2966466127020205,77.8211579175051,23.08538289277691,28.856728615971136,28.856728615971136,28.856728615971136,28.856728615971136
P004432,Laptop,Lenovo,304.11,36,Amazon UK,West Midlands,67,In-store,1,74.02,27.2,66+,0.1535488944851949,119.69616838694162,18.379214329928622,22.97401791241078,22.97401791241078,22.97401791241078,22.97401791241078
P004433,Charger,Apple,200.64,36,Currys,Scotland,67,Marketplace,0,0.0,15.3,66+,0.1157469448594623,77.8211579175051,9.007561274376972,11.259451592971214,11.259451592971214,11.259451592971214,11.259451592971214
P004434,Washing Machine,LG,146.62,24,John Lewis,London,67,In-store,0,0.0,18.04,66+,0.0847320664823373,77.8211579175051,6.593947526398512,8.24243440799814,8.24243440799814,8.24243440799814,8.24243440799814
P004435,Phone,Apple,382.15,12,Amazon UK,Scotland,31,Online,0,0.0,32.3,26-35,0.2665292681114269,77.8211579175051,20.74161626333641,25.927020329170514,25.927020329170514,25.927020329170514,25.927020329170514
P004436,Refrigerator,Whirlpool,249.9,36,John Lewis,London,61,Online,0,0.0,23.86,56-65,0.1548610758015833,77.8211579175051,12.05146823522974,15.064335294037175,15.064335294037175,15.064335294037175,15.064335294037175
P004437,Charger,Anker,278.37,36,Argos,Wales,45,Marketplace,0,0.0,20.29,36-45,0.2563750987583838,77.8211579175051,19.95140704659216,24.939258808240197,24.939258808240197,24.939258808240197,24.939258808240197
P004438,Phone,OnePlus,283.24,36,Argos,North West,24,Online,0,0.0,24.96,18-25,0.3817469008608735,77.8211579175051,29.7079858564122,37.13498232051525,40.84848055256678,40.84848055256678,40.84848055256678
P004439,Laptop,HP,386.22,24,AO.com,Wales,65,Marketplace,0,0.0,29.53,56-65,0.1853823450547442,77.8211579175051,14.42666874962267,18.03333593702834,18.03333593702834,18.03333593702834,18.03333593702834
P004440,Washing Machine,Bosch,231.82,12,Argos,North West,20,In-store,1,79.14,20.52,18-25,0.3968128974515509,63.460812838932114,25.182069017247237,31.477586271559048,34.62534489871496,34.62534489871496,34.62534489871496
P004441,Laptop,Dell,359.77,12,Argos,North West,68,Marketplace,0,0.0,28.83,66+,0.1210003661750875,77.8211579175051,9.416388604187429,11.770485755234287,11.770485755234287,11.770485755234287,11.770485755234287
P004442,Tablet,Samsung,295.3,12,Currys,West Midlands,46,Marketplace,0,0.0,24.45,46-55,0.2489054582328183,77.8211579175051,19.370110971665124,24.212638714581406,24.212638714581406,21.791374843123265,21.791374843123265
P004443,Refrigerator,Whirlpool,159.34,12,Argos,West Midlands,18,Online,0,0.0,20.95,18-25,0.4198665462342482,77.8211579175051,32.67450079877288,40.84312599846611,44.92743859831272,44.92743859831272,44.92743859831272
P004444,Tablet,Amazon,33.14,24,Amazon UK,South East,21,Marketplace,0,0.0,10.04,18-25,0.3813339096095391,77.8211579175051,29.67584639902356,37.09480799877945,40.8042887986574,36.72385991879166,36.72385991879166
P004445,Headphones,Beats,117.58,12,AO.com,Scotland,66,Online,0,0.0,15.75,66+,0.113507269691046,77.8211579175051,8.833267159411733,11.041583949264666,11.041583949264666,11.041583949264666,11.041583949264666
P004446,Refrigerator,Bosch,138.7,12,John Lewis,North West,61,Marketplace,0,0.0,13.19,56-65,0.1619174674358172,77.8211579175051,12.60060480292522,15.750756003656525,15.750756003656525,15.750756003656525,15.750756003656525
P004447,Laptop,Apple,511.99,24,John Lewis,London,59,Marketplace,0,0.0,37.51,56-65,0.1819869768502124,77.8211579175051,14.162437264389723,17.703046580487154,17.703046580487154,17.703046580487154,17.703046580487154
P004448,Refrigerator,Samsung,137.11,36,Argos,Wales,65,In-store,0,0.0,12.26,56-65,0.1324991022308568,77.8211579175051,10.31123355863516,12.889041948293949,12.889041948293949,12.889041948293949,12.889041948293949
P004449,TV,LG,149.04,24,Currys,Wales,56,In-store,0,0.0,14.9,56-65,0.1269250073511404,77.8211579175051,9.877451040753591,12.34681380094199,12.34681380094199,12.34681380094199,12.34681380094199
P004450,Charger,Belkin,91.41,24,Amazon UK,West Midlands,60,Marketplace,0,0.0,8.47,56-65,0.156879117421624,77.8211579175051,12.208514570827028,15.260643213533784,15.260643213533784,15.260643213533784,15.260643213533784
P004451,Refrigerator,Bosch,227.73,12,AO.com,Wales,50,In-store,0,0.0,24.69,46-55,0.2107094282179629,77.8211579175051,16.397651688057298,20.49706461007162,20.49706461007162,20.49706461007162,20.49706461007162
P004452,Refrigerator,Bosch,204.23,12,AO.com,Wales,28,Marketplace,0,0.0,15.11,26-35,0.332111302451503,77.8211579175051,25.845286114266717,32.3066076428334,32.3066076428334,32.3066076428334,32.3066076428334
P004453,Phone,Samsung,410.07,36,Argos,Scotland,48,Marketplace,0,0.0,28.66,46-55,0.2476394185277329,77.8211579175051,19.271586295845843,24.089482869807306,24.089482869807306,24.089482869807306,24.089482869807306
P004454,Headphones,Bose,237.91,36,Currys,Wales,25,Online,0,0.0,18.43,18-25,0.3511180835371582,77.8211579175051,27.324415826636937,34.15551978329617,37.57107176162579,37.57107176162579,37.57107176162579
P004455,Washing Machine,Whirlpool,318.0,24,Argos,London,67,In-store,0,0.0,23.81,66+,0.1134307230097062,77.8211579175051,8.827310208035126,11.034137760043908,11.034137760043908,11.034137760043908,11.034137760043908
P004456,Headphones,Beats,236.26,36,John Lewis,South East,66,Marketplace,0,0.0,21.17,66+,0.1124093861976304,77.8211579175051,8.747828594695614,10.934785743369517,10.934785743369517,10.934785743369517,10.934785743369517
P004457,Laptop,Apple,314.0,36,Argos,South East,58,In-store,0,0.0,25.66,56-65,0.2010506745459916,77.8211579175051,15.645996293264536,19.55749536658067,19.55749536658067,19.55749536658067,19.55749536658067
P004458,TV,Sony,289.33,24,Argos,Scotland,46,Marketplace,1,126.98,24.19,46-55,0.213921377372788,68.9896333068117,14.758357381436728,18.44794672679591,18.44794672679591,18.44794672679591,18.44794672679591
P004459,Washing Machine,Bosch,350.95,36,Currys,Wales,68,Marketplace,0,0.0,30.87,66+,0.1109658698992356,77.8211579175051,8.63549248488174,10.794365606102174,10.794365606102174,10.794365606102174,10.794365606102174
P004460,Phone,Samsung,337.98,36,Currys,West Midlands,37,Marketplace,1,102.48,27.1,36-45,0.3107349783270999,100.65763950767008,31.277849430872894,39.09731178859112,39.09731178859112,39.09731178859112,39.09731178859112
P004461,Laptop,Dell,292.91,12,Amazon UK,North West,49,In-store,0,0.0,30.17,46-55,0.2215425329083393,77.8211579175051,17.240696438903946,21.55087054862993,21.55087054862993,21.55087054862993,21.55087054862993
P004462,Refrigerator,Whirlpool,208.62,36,Argos,North West,23,Marketplace,0,0.0,16.68,18-25,0.3743110017185569,77.8211579175051,29.129315574999342,36.41164446874918,40.052808915624105,40.052808915624105,40.052808915624105
P004463,Laptop,Lenovo,475.78,12,John Lewis,London,27,Online,1,110.79,37.8,26-35,0.3936412091726106,114.78536299588193,45.18424908501599,56.48031135626999,56.48031135626999,56.48031135626999,56.48031135626999
P004464,Phone,Google,459.26,12,AO.com,South East,40,In-store,1,110.21,37.38,36-45,0.2611489649865374,123.83994125047136,32.34067248155419,40.42584060194274,40.42584060194274,40.42584060194274,40.42584060194274
P004465,TV,Panasonic,236.98,36,John Lewis,South East,52,Online,1,76.45,21.86,46-55,0.1755704937447749,61.41209724368033,10.782152234975085,13.477690293718856,13.477690293718856,13.477690293718856,13.477690293718856
P004466,Refrigerator,Samsung,161.49,12,Amazon UK,West Midlands,49,Marketplace,0,0.0,18.94,46-55,0.1848451537356815,77.8211579175051,14.38486389914998,17.981079873937475,17.981079873937475,17.981079873937475,17.981079873937475
P004467,Tablet,Amazon,169.61,12,AO.com,Scotland,56,In-store,0,0.0,16.22,56-65,0.15339017076396,77.8211579175051,11.937000702015206,14.921250877519007,14.921250877519007,13.429125789767108,13.429125789767108
